source,year,month,day,hour,minute,second,epicenter constraint,latitude,longitude,depth,mb,Ms,mag_1,mag_type_1,mag_source_1,mag_2,mag_type_2,mag_source_2,FE  region,precision,MMI,felt,unknown
USHIS,1977,11,5,14,44,6.4,,51.403,-175.565,41,5.3,5.6,5.7,MS,BRK,,,,7,A,.,.,3
USHIS,1977,11,14,2,5,48.3,,32.83,-115.478,4,5,,4.1,ML,PAS,,,,45,A,6,F,3
USHIS,1977,11,22,21,15,53.9,,39.403,-123.273,18,5.2,,4.8,ML,BRK,,,,35,A,7,F,3
USHIS,1977,11,23,16,55,20.4,,52.195,-171.546,53,5.5,5.5,5.5,MS,BRK,,,,9,B,.,.,1
USHIS,1977,11,27,9,25,55.6,,44.537,-116.276,9,4.2,,4.4,Lg,DW,,,,33,B,6,F,3
USHIS,1977,12,17,17,27,27.5,,52.21,-170.025,40,5.3,5.5,5.3,mb,ISC,,,,9,B,.,.,2
USHIS,1977,12,25,15,35,54,,43.185,-71.658,12,,,3.2,Lg,WES,,,,474,A,6,F,3
USHIS,1978,2,14,4,35,24,,39.63,-117.18,5,4.4,,4.8,ML,BRK,,,,37,B,4,F,3
USHIS,1978,2,16,12,0,21.2,,42.685,-125.89,15,5,4.5,4.8,ML,BRK,,,,30,C,.,.,3
USHIS,1978,3,5,22,46,18.2,,38.94,-118.03,5,4,,4.6,ML,BRK,,,,40,B,5,F,3
USHIS,1978,3,9,6,30,51.9,,40.76,-112.09,9,,,3.2,ML,UU,,,,478,A,6,F,3
USHIS,1978,3,11,15,52,11.2,,47.42,-122.71,25,4.3,3.2,4.8,ML,WAS,,,,29,B,6,F,3
USHIS,1978,3,16,2,9,38.4,,52.295,-168.622,49,5.5,5.3,5.7,MS,ISC,,,,9,B,.,.,3
USHIS,1978,3,23,7,23,13.4,,52.01,-169.465,23,5.6,5.8,5.9,MS,ISC,,,,9,B,.,.,3
USHIS,1978,3,26,0,27,4.4,,39.233,-123.233,10,4.9,,4.5,ML,BRK,,,,35,A,6,F,3
USHIS,1978,4,11,5,12,55.5,,53.604,-163.712,32,5.5,5.6,5.6,MS,ISC,,,,10,B,.,.,2
USHIS,1978,4,12,3,42,3.5,,56.423,-152.691,14,6,6.6,6.3,MS,PAS,,,,13,B,5,F,2
USHIS,1978,4,23,23,24,37,,46.97,-113.27,5,4.5,,4.9,ML,GS,,,,456,B,5,F,3
USHIS,1978,5,11,0,23,37.8,,51.436,-176.023,40,5.6,5.9,5.8,MS,BRK,,,,7,A,4,F,2
USHIS,1978,5,23,5,47,55.4,,40.868,-117.257,11,4.1,,4.6,ML,BRK,,,,37,B,5,F,3
USHIS,1978,5,23,21,42,2.9,,40.438,-124.85,20,4.4,,4.6,ML,BRK,,,,35,A,4,F,3
USHIS,1978,5,24,6,16,55.4,,51.232,-179.213,25,6,6.7,6.2,MS,PAS,,,,7,B,4,F,2
USHIS,1978,6,16,11,46,56,,32.99,-100.875,3,4.4,,4.49,Mw,VOS,4.6,Lg,SLM,498,A,5,F,4
USHIS,1978,7,13,13,25,19.7,,52.242,-168.816,33,5.8,5.6,5.4,MS,BRK,,,,9,B,.,.,1
USHIS,1978,7,19,9,32,8.6,,56.769,-151.647,33,5.7,5.5,4.9,ML,PMR,,,,13,B,.,.,3
USHIS,1978,8,1,9,2,34.5,,41.453,-121.875,2,4.5,,4.6,ML,BRK,,,,36,B,5,F,3
USHIS,1978,8,1,9,46,44.6,,41.457,-121.87,2,4.3,5.1,4.5,ML,BRK,,,,36,B,.,F,3
USHIS,1978,8,13,22,54,52.8,,34.397,-119.682,13,5.5,5.6,5.8,Mw,ED,5.1,ML,PAS,43,A,7,F,4
USHIS,1978,8,18,18,52,28.4,,59.885,-153.532,123,5.4,,5.7,mb,BRK,,,,2,B,6,F,3
USHIS,1978,8,29,0,14,46.4,,37.362,-121.737,8,,,4.1,ML,BRK,,,,39,A,6,F,3
USHIS,1978,9,4,4,52,32.3,,38.818,-119.81,18,3.9,,4.6,ML,BRK,,,,40,A,5,F,3
USHIS,1978,9,4,21,54,53.2,,38.813,-119.815,19,4.7,,5.3,ML,BRK,,,,40,A,6,F,3
USHIS,1978,9,25,2,10,51,,41.062,-125.38,5,4.6,4.3,4.6,ML,BRK,,,,34,B,.,.,3
USHIS,1978,10,4,16,42,48.6,,37.51,-118.693,5,5.4,5.1,5.46,Mw,ED,5.7,ML,PAS,40,B,6,F,4
USHIS,1978,10,4,17,39,3.4,,37.535,-118.683,7,5,,5.3,ML,PAS,,,,40,B,.,.,3
USHIS,1978,10,5,6,41,30.2,,37.485,-118.664,11,,,4.5,ML,PAS,,,,40,B,.,F,3
USHIS,1978,10,6,21,26,34.4,,40.375,-124.273,20,4.8,4.2,4.6,ML,BRK,,,,35,A,5,F,3
USHIS,1978,10,24,20,30,59.3,,42.55,-111.84,7,4.2,,4.1,ML,UU,,,,457,A,6,F,3
USHIS,1978,10,29,13,46,45.6,,44.866,-114.243,12,4.2,,4.7,Lg,DW,,,,33,B,5,F,3
USHIS,1978,11,20,6,55,9.1,,34.156,-116.978,15,4,,4.3,ML,PAS,,,,43,A,6,F,3
USHIS,1978,11,30,6,53,40.1,,42.11,-112.49,4,4.6,,4.7,ML,UU,,,,457,A,5,F,3
USHIS,1978,12,15,8,30,34.7,,52.11,175.227,47,5.6,5.6,5.6,MS,ISC,,,,6,B,5,F,1
USHIS,1979,1,1,23,14,38.9,,33.948,-118.688,10,5.1,4.7,4.8,ML,PAS,,,,43,A,6,F,3
USHIS,1979,1,6,1,58,55.3,,38.96,-105.16,5,,,2.9,ML,GS,,,,479,B,6,F,3
USHIS,1979,1,16,7,13,31,,52.499,-167.921,44,5.5,5.2,5.1,MS,BRK,,,,9,B,.,.,1
USHIS,1979,1,24,21,14,27.2,,37.52,-118.593,10,,,4.6,ML,BRK,,,,40,B,4,F,3
USHIS,1979,1,25,19,30,6.1,,60.131,-153.121,105,5.5,,5.4,mb,ISC,,,,2,B,4,F,1
USHIS,1979,1,27,18,57,55,,54.768,-161.25,17,6,6,5.8,MS,BRK,,,,12,B,5,F,1
USHIS,1979,2,3,9,58,16,,40.923,-124.418,22,5.2,4.6,5.2,ML,BRK,,,,35,A,7,F,3
USHIS,1979,2,13,5,34,25.9,,55.453,-157.162,33,5.9,6.7,6.5,MS,PAS,,,,12,B,4,F,2
USHIS,1979,2,22,15,57,28.8,,40,-120.088,5,5,4.6,5.3,ML,BRK,,,,36,A,6,F,3
USHIS,1979,2,28,21,27,7.2,,60.642,-141.598,13,6.4,7.1,7.56,Mw,HLS,7,MS,ABE,19,A,7,F,2
USHIS,1979,3,6,15,7,58.5,,19.52,-155.27,27,5,4.3,4.7,ML,HVO,,,,613,A,5,F,3
USHIS,1979,3,10,13,55,14.6,,19.334,-155.111,10,4.8,,4.5,ML,HVO,,,,613,A,4,F,3
USHIS,1979,3,11,14,39,32.8,,46.45,-122.4,16,3.8,,3.8,ML,GS,,,,29,B,6,F,3
USHIS,1979,3,15,20,17,49.3,,34.305,-116.439,0,5,4.9,5,ML,PAS,,,,43,A,.,F,3
USHIS,1979,3,15,21,7,16.5,,34.325,-116.444,1,5.5,5.6,5.53,Mw,ED,5.3,ML,PAS,43,A,7,F,4
USHIS,1979,3,15,21,34,25.5,,34.347,-116.448,0,,,4.5,ML,PAS,,,,43,A,.,F,3
USHIS,1979,3,15,23,7,58,,34.336,-116.44,2,4.5,4.4,4.9,ML,PAS,,,,43,A,.,F,3
USHIS,1979,3,22,6,46,59.8,,20.1,-155.841,16,4.6,,4.5,ML,HVO,,,,613,B,5,F,3
USHIS,1979,3,28,7,30,9.8,,20.09,-155.835,12,4.4,,4.9,ML,HVO,,,,613,A,5,F,3
USHIS,1979,3,30,9,6,39.6,,20.608,-158.862,10,4.7,3.9,5.5,ML,HVO,,,,613,C,5,F,3
USHIS,1979,4,7,6,18,33,,41.987,-126.816,15,5.5,5.3,5.64,Mw,ED,5,ML,BRK,34,B,.,.,4
USHIS,1979,5,8,0,58,44.8,,44.75,-111.38,5,,,4.6,ML,GS,,,,458,B,4,F,3
USHIS,1979,5,8,5,11,7.7,,37.303,-121.683,6,4.3,4,4.8,ML,BRK,,,,39,A,6,F,3
USHIS,1979,5,20,8,14,0.1,,56.647,-156.725,71,6.4,,7,mb,ABE,,,,12,B,6,F,3
USHIS,1979,5,25,16,45,27.3,,52.611,-167.019,23,6,6.2,6,MS,BRK,,,,9,B,4,F,2
USHIS,1979,6,14,7,39,28.3,,35.729,-118.023,5,4.2,,4.6,ML,PAS,,,,39,B,6,F,3
USHIS,1979,6,29,5,53,20.3,,34.246,-116.898,9,4.1,,4.6,ML,WK,,,,43,A,6,F,3
USHIS,1979,6,30,0,34,11.5,,34.245,-116.891,10,4.6,,4.9,ML,WK,,,,43,A,6,F,3
USHIS,1979,6,30,7,3,52.8,,34.249,-116.896,10,4,,4.5,ML,WK,,,,43,A,.,F,3
USHIS,1979,6,30,20,46,42.3,,39.922,-97.287,7,,,3.3,Lg,GS,,,,480,B,6,F,3
USHIS,1979,8,6,17,5,22.7,,37.102,-121.503,6,5.4,5.7,5.79,Mw,ED,5.9,ML,BRK,39,A,7,F,4
USHIS,1979,8,14,12,51,42.2,,20.814,-156.29,24,4.1,,4.5,ML,HVO,,,,613,B,5,F,3
USHIS,1979,8,26,1,31,45,,34.916,-82.956,1,,,3.7,Lg,BLA,,,,511,A,6,F,3
USHIS,1979,9,1,5,27,17.6,,53.978,-165.204,69,5.8,,6.3,mb,PAS,,,,9,B,4,F,3
USHIS,1979,9,22,7,59,37.6,,19.347,-155.071,9,5.7,4.8,5.5,ML,HVO,,,,613,A,6,F,3
USHIS,1979,9,23,10,17,20.8,,52.292,174.034,43,5.8,5.6,5.6,MS,ISC,,,,5,B,4,F,1
USHIS,1979,10,7,20,54,41.4,,38.223,-119.355,9,4.1,,5,ML,BRK,,,,40,A,4,F,3
USHIS,1979,10,8,3,34,24,,38.205,-119.323,9,,,4.6,ML,BRK,,,,40,A,.,F,3
USHIS,1979,10,15,23,16,54.1,,32.633,-115.324,10,5.7,6.9,6.51,Mw,ED,6.4,ML,PAS,45,A,9,F,4
USHIS,1979,10,15,23,19,28.7,,32.748,-115.586,5,,,5.04,Mw,FRK,5,ML,PAS,45,C,.,.,4
USHIS,1979,10,16,1,0,14,,32.877,-115.556,5,4.3,,4.7,ML,PAS,,,,45,B,.,.,3
USHIS,1979,10,16,3,10,47.8,,32.951,-115.535,4,4.5,,4.6,ML,PAS,,,,45,A,.,.,3
USHIS,1979,10,16,3,39,35,,32.949,-115.55,5,4.4,,4.6,ML,PAS,,,,45,A,.,.,3
USHIS,1979,10,16,5,49,11,,32.941,-115.538,5,4.9,,5.1,ML,PAS,,,,45,A,.,.,3
USHIS,1979,10,16,6,19,49.2,,32.937,-115.532,2,4.8,5.4,5.17,Mw,ED,5.1,ML,PAS,45,B,.,.,4
USHIS,1979,10,16,6,55,23.5,,32.988,-115.541,4,4.3,,4.7,ML,PAS,,,,45,A,.,.,3
USHIS,1979,10,16,6,58,43.2,,32.999,-115.569,1,5.2,5.7,4.97,Mw,ED,5.5,ML,PAS,45,A,6,F,4
USHIS,1979,10,16,11,46,56.1,,32.913,-115.56,5,4.5,,4.8,ML,PAS,,,,45,A,.,.,3
USHIS,1979,10,16,23,16,32.2,,33.022,-115.506,3,5.4,4.8,5,ML,PAS,,,,43,A,.,.,3
USHIS,1979,10,17,22,45,33.8,,33.04,-115.503,2,4.8,,4.7,ML,PAS,,,,43,A,.,F,3
USHIS,1979,10,18,3,35,26.9,,51.859,177.129,62,6,,6.2,mb,BRK,,,,6,B,3,F,3
USHIS,1979,10,24,15,23,50.6,,40.428,-124.703,24,4.8,,4.5,ML,BRK,,,,35,B,4,F,3
USHIS,1979,11,8,4,30,27.9,,40.323,-125.173,5,4.7,3.7,4.5,ML,BRK,,,,34,C,.,.,3
USHIS,1979,12,21,20,40,23.4,,32.483,-115.194,5,4.5,,4.8,ML,PAS,,,,45,B,6,F,3
USHIS,1979,12,31,8,27,52.5,,38.46,-118.428,8,4.2,,4.8,ML,BRK,,,,40,B,5,F,3
USHIS,1980,1,19,7,2,35.1,,51.12,-178.438,33,5.8,5.7,5.7,MS,BRK,,,,7,A,.,F,1
USHIS,1980,1,20,1,28,48.6,,19.312,-155.541,27,,,4.6,ML,HVO,,,,613,A,5,F,3
USHIS,1980,1,24,19,0,9.5,,37.855,-121.816,12,5.3,5.9,5.78,Mw,BMU,5.8,ML,BRK,39,A,7,F,4
USHIS,1980,1,24,19,1,2.2,,37.837,-121.802,11,,,5.1,ML,BRK,,,,39,A,.,F,3
USHIS,1980,1,24,19,3,20,,37.837,-121.849,18,,,4.8,ML,BRK,,,,39,A,.,F,3
USHIS,1980,1,25,5,24,36.5,,37.884,-121.833,8,4.2,,4.13,Mw,BAK,4.6,ML,BRK,39,A,4,F,4
USHIS,1980,1,27,2,33,36,,37.737,-121.74,15,5,5,5.37,Mw,BMU,5.4,ML,BRK,39,A,7,F,4
USHIS,1980,2,22,10,18,27.7,,44.81,-110.9,0,4.5,,4.7,ML,GS,,,,459,A,4,F,3
USHIS,1980,2,25,10,47,38.5,,33.496,-116.513,15,5.1,4.7,4.89,Mw,FRK,5.5,ML,PAS,43,A,6,F,4
USHIS,1980,3,3,14,17,1,,40.45,-125.267,5,5,5.2,5.1,ML,BRK,,,,34,B,4,F,3
USHIS,1980,3,24,3,59,51.3,,52.969,-167.67,33,6.2,6.9,6.9,MS,PAS,,,,9,B,5,F,2
USHIS,1980,3,24,4,2,19.3,,52.6,-167.453,33,6.1,,6,mb,ISC,,,,9,B,.,.,1
USHIS,1980,3,27,22,0,5.6,,46.219,-122.197,4,4.6,,4.5,ML,GS,,,,29,B,.,.,3
USHIS,1980,3,30,17,55,10,,46.208,-122.183,0,4.5,,4.6,MD,QAM,,,,29,A,.,.,3
USHIS,1980,3,31,11,34,9.8,,46.21,-122.189,0,4.6,,4.6,MD,QAM,,,,29,A,.,.,3
USHIS,1980,4,1,4,24,30.5,,46.222,-122.184,4,5,3.7,4.7,ML,GS,,,,29,B,.,.,3
USHIS,1980,4,1,8,54,25.4,,46.218,-122.175,4,4.5,,4.5,ML,GS,,,,29,B,.,.,3
USHIS,1980,4,1,12,30,46.7,,46.208,-122.182,1,4.8,,4.9,MD,QAM,,,,29,A,.,.,3
USHIS,1980,4,1,23,14,38.6,,46.206,-122.194,5,4.5,,4.6,ML,GS,,,,29,B,.,.,3
USHIS,1980,4,2,9,37,13.1,,46.22,-122.184,3,4.8,3.7,4.7,ML,GS,,,,29,B,.,.,3
USHIS,1980,4,3,2,43,19.4,,46.208,-122.189,0,4.5,,4.8,MD,QMA,,,,29,A,.,.,3
USHIS,1980,4,3,9,35,27.2,,46.234,-122.173,1,,,4.8,mb,GS,,,,29,B,.,.,3
USHIS,1980,4,3,23,57,52.3,,46.232,-122.218,2,5,,4.5,ML,GS,,,,29,B,.,.,3
USHIS,1980,4,4,13,45,5.8,,46.212,-122.176,4,4.5,3.8,4.5,ML,GS,,,,29,B,.,.,3
USHIS,1980,4,5,16,42,5.7,,46.23,-122.194,2,4.9,4.5,4.5,ML,GS,,,,29,B,.,.,3
USHIS,1980,4,6,6,58,4.5,,46.23,-122.194,2,4.7,3.8,4.7,ML,GS,,,,29,B,.,.,3
USHIS,1980,4,7,6,45,19.2,,46.225,-122.177,4,4.6,,4.5,ML,GS,,,,29,B,.,.,3
USHIS,1980,4,7,15,5,32.7,,46.234,-122.206,5,4.9,,4.7,ML,GS,,,,29,B,.,.,3
USHIS,1980,4,8,0,13,41.8,,39.499,-119.178,5,,,4.7,ML,BRK,,,,37,B,5,F,3
USHIS,1980,4,8,6,7,4.6,,46.218,-122.186,3,4.7,,4.5,ML,GS,,,,29,B,.,.,3
USHIS,1980,4,9,10,13,20.3,,46.22,-122.154,4,4.9,,4.5,ML,GS,,,,29,B,.,.,3
USHIS,1980,4,9,18,19,27.3,,46.2,-122.2,5,4.8,,4.5,ML,GS,,,,29,C,.,.,3
USHIS,1980,4,10,0,44,15.7,,46.228,-122.182,4,4.7,,4.6,ML,GS,,,,29,B,.,.,3
USHIS,1980,4,10,14,16,15.3,,46.217,-122.177,2,4.7,3.3,4.5,ML,GS,,,,29,B,.,.,3
USHIS,1980,4,11,23,52,0,,46.222,-122.164,3,4.4,,4.8,ML,GS,,,,29,B,.,.,3
USHIS,1980,4,13,6,15,56.3,,36.772,-121.52,7,4.5,,4.7,ML,BRK,,,,39,A,5,F,3
USHIS,1980,4,13,8,36,18.8,,46.222,-122.176,1,4.7,,4.5,ML,GS,,,,29,B,.,.,3
USHIS,1980,4,14,6,59,22.3,,46.223,-122.188,4,4.7,,4.5,ML,GS,,,,29,B,.,.,3
USHIS,1980,4,14,13,49,4.1,,46.209,-122.19,3,4.8,5.3,4.7,ML,GS,,,,29,A,.,.,3
USHIS,1980,4,15,6,58,22.3,,46.211,-122.201,2,4.5,,4.7,MD,QMA,,,,29,B,.,.,3
USHIS,1980,4,15,17,54,54.3,,46.22,-122.176,3,4.9,3.6,4.7,ML,GS,,,,29,A,.,.,3
USHIS,1980,4,16,15,22,5.6,,46.225,-122.175,3,4.9,,4.9,ML,GS,,,,29,A,.,.,3
USHIS,1980,4,16,15,40,23.5,,46.223,-122.167,4,4.8,,4.5,ML,GS,,,,29,A,.,.,3
USHIS,1980,4,17,17,43,22.6,,46.221,-122.184,3,4.7,3.6,4.6,ML,GS,,,,29,A,.,.,3
USHIS,1980,4,18,0,53,40.4,,46.213,-122.183,0,4.7,,4.7,MD,QMA,,,,29,A,.,.,3
USHIS,1980,4,18,21,16,2.2,,46.22,-122.185,4,4.8,,4.7,ML,GS,,,,29,A,.,.,3
USHIS,1980,4,18,22,27,14.5,,46.208,-122.178,2,4.5,,4.6,MD,QMA,,,,29,A,.,.,3
USHIS,1980,4,19,22,28,28.2,,46.226,-122.177,3,4.7,,4.6,ML,GS,,,,29,A,.,.,3
USHIS,1980,4,20,19,19,33,,46.215,-122.185,5,4.8,3.9,4.8,ML,GS,,,,29,A,.,.,3
USHIS,1980,4,21,15,13,55.5,,46.113,-122.169,10,4.5,,4.5,ML,GS,,,,29,A,.,.,3
USHIS,1980,4,22,19,28,18.8,,46.217,-122.181,4,4.6,,4.6,ML,GS,,,,29,A,.,.,3
USHIS,1980,4,23,12,30,53.1,,46.26,-122.012,5,4.5,,4.7,ML,GS,,,,29,B,.,.,3
USHIS,1980,4,24,17,34,10.4,,46.22,-122.185,4,4.7,3.8,4.8,ML,GS,,,,29,A,.,.,3
USHIS,1980,4,25,23,20,27.9,,46.257,-122.18,5,5,,,,,,,,29,C,.,.,1
USHIS,1980,4,27,7,26,21.3,,46.22,-122.184,4,4.5,,4.6,ML,GS,,,,29,A,.,.,3
USHIS,1980,4,28,3,49,33.5,,46.22,-122.18,4,4.4,,4.6,ML,GS,,,,29,A,.,.,3
USHIS,1980,4,29,4,24,30.2,,46.222,-122.17,2,4.7,3.6,4.6,ML,GS,,,,29,A,.,.,3
USHIS,1980,4,29,6,22,38.9,,46.232,-122.192,2,4.7,,4.5,ML,GS,,,,29,A,.,.,3
USHIS,1980,4,30,5,9,2.7,,46.22,-122.174,3,4.8,3.8,4.7,ML,GS,,,,29,A,.,.,3
USHIS,1980,5,2,13,2,29.6,,46.232,-122.196,1,4.6,3.6,4.5,ML,GS,,,,29,A,.,.,3
USHIS,1980,5,3,5,0,46,,46.207,-122.181,10,4.4,4.2,4.5,ML,GS,,,,29,A,.,.,3
USHIS,1980,5,3,9,30,8.5,,51.233,173.679,33,5.8,5.3,6.4,mb,PAS,,,,5,B,.,.,3
USHIS,1980,5,4,11,58,27.4,,46.226,-122.183,2,4.6,4,4.6,ML,GS,,,,29,A,.,.,3
USHIS,1980,5,5,5,43,4.1,,46.216,-122.171,3,4.6,3.7,4.6,ML,GS,,,,29,A,.,.,3
USHIS,1980,5,6,17,4,50.9,,46.357,-122.076,1,4.7,4.2,4.7,ML,GS,,,,29,B,.,.,3
USHIS,1980,5,7,11,9,18,,46.221,-122.188,1,4.7,,4.6,ML,GS,,,,29,A,.,.,3
USHIS,1980,5,8,7,48,46.1,,46.227,-122.169,1,5,4,4.7,ML,GS,,,,29,A,.,.,3
USHIS,1980,5,9,7,1,1.3,,46.224,-122.174,2,4.8,,4.6,ML,GS,,,,29,A,.,.,3
USHIS,1980,5,9,18,6,26.5,,46.221,-122.17,2,4.4,3.7,4.6,ML,GS,,,,29,A,.,.,3
USHIS,1980,5,11,4,0,18.1,,46.22,-122.173,1,4.7,,4.5,ML,GS,,,,29,A,.,.,3
USHIS,1980,5,12,16,26,29.7,,46.22,-122.179,2,4.8,4.4,4.9,ML,GS,,,,29,A,.,.,3
USHIS,1980,5,12,20,33,40.7,,46.251,-122.309,10,4.4,,4.6,ML,GS,,,,29,A,.,.,3
USHIS,1980,5,14,2,18,57.8,,46.224,-122.169,2,4.6,,4.5,ML,GS,,,,29,A,.,.,3
USHIS,1980,5,15,11,41,34.6,,46.213,-122.195,2,4.9,3.6,4.6,ML,GS,,,,29,B,.,.,3
USHIS,1980,5,16,12,34,54.1,,46.222,-122.168,2,4.6,3.7,4.7,ML,GS,,,,29,A,.,.,3
USHIS,1980,5,18,15,32,11.4,,46.214,-122.194,4,4.7,5.2,5,ML,GS,,,,29,A,4,F,3
USHIS,1980,5,25,16,33,44.2,,37.59,-118.847,8,6.1,6.1,6.22,Mw,ED,6.1,ML,BRK,40,A,7,F,4
USHIS,1980,5,25,16,49,26.2,,37.622,-118.902,1,5.5,,6,ML,BRK,,,,40,A,.,F,3
USHIS,1980,5,25,17,6,24.4,,37.533,-118.93,5,,,4.6,ML,BRK,,,,40,A,.,F,3
USHIS,1980,5,25,17,8,28.3,,37.593,-118.847,16,4.2,,4.7,ML,BRK,,,,40,A,.,F,3
USHIS,1980,5,25,17,48,30,,37.593,-118.893,4,3.9,,4.6,ML,BRK,,,,40,A,.,F,3
USHIS,1980,5,25,18,34,14.4,,37.542,-118.907,4,4.1,,4.6,ML,BRK,,,,40,A,.,F,3
USHIS,1980,5,25,19,4,33.9,,37.542,-118.9,5,,,4.5,ML,BRK,,,,40,A,.,F,3
USHIS,1980,5,25,19,44,51,,37.545,-118.842,13,5.5,5.8,5.91,Mw,ED,6.1,ML,BRK,40,A,7,F,4
USHIS,1980,5,25,20,23,25.5,,37.617,-118.887,5,,,4.5,ML,BRK,,,,40,A,.,F,3
USHIS,1980,5,25,20,35,48,,37.607,-118.858,5,5.2,5.3,5.7,ML,BRK,,,,40,A,.,F,3
USHIS,1980,5,25,20,38,38.5,,37.632,-118.858,5,,,4.5,ML,BRK,,,,40,A,.,F,3
USHIS,1980,5,25,20,59,22.6,,37.568,-118.818,8,4.2,,5,ML,BRK,,,,40,A,.,F,3
USHIS,1980,5,26,0,57,2.3,,37.572,-118.943,1,4.2,,4.5,ML,BRK,,,,40,A,.,F,3
USHIS,1980,5,26,1,19,2.2,,37.573,-118.948,7,4.4,,4.6,ML,BRK,,,,40,A,.,F,3
USHIS,1980,5,26,5,56,26.3,,37.568,-118.897,7,4,,4.7,ML,BRK,,,,40,A,.,F,3
USHIS,1980,5,26,10,20,31.1,,37.605,-118.81,8,4,,4.5,ML,BRK,,,,40,A,.,F,3
USHIS,1980,5,26,12,24,25.1,,37.567,-118.883,7,4.7,,5.1,ML,BRK,,,,40,A,4,F,3
USHIS,1980,5,26,14,37,30.8,,37.537,-118.882,8,4.1,,4.5,ML,BRK,,,,40,A,.,F,3
USHIS,1980,5,26,16,20,21.6,,37.547,-118.912,5,4.7,,4.8,ML,BRK,,,,40,A,.,F,3
USHIS,1980,5,26,18,57,55.9,,37.542,-118.89,8,5,,5.7,ML,BRK,,,,40,A,.,F,3
USHIS,1980,5,26,19,24,9.4,,37.513,-118.878,7,,,4.7,ML,BRK,,,,40,A,.,F,3
USHIS,1980,5,27,14,50,56.6,,37.492,-118.83,16,5.7,6,5.88,Mw,ED,6.2,ML,BRK,40,A,6,F,4
USHIS,1980,5,27,19,1,7.9,,37.592,-118.787,6,4.3,,4.55,Mw,ARC,4.8,ML,BRK,40,A,.,F,4
USHIS,1980,5,28,5,16,23,,37.573,-118.9,4,4.1,,4.62,Mw,ARC,4.9,ML,BRK,40,A,.,F,4
USHIS,1980,5,28,5,48,29.5,,37.618,-118.873,6,4,,4.6,ML,BRK,,,,40,A,.,F,3
USHIS,1980,5,29,3,38,48.5,,34.975,-120.714,6,,,4.6,ML,PAS,,,,43,B,5,F,3
USHIS,1980,5,31,0,58,17.3,,37.492,-118.86,9,4.1,,4.37,Mw,ARC,4.5,ML,BRK,40,A,.,F,4
USHIS,1980,5,31,15,16,11.4,,37.598,-118.792,8,4.1,,4.73,Mw,ARC,4.9,ML,BRK,40,A,4,F,4
USHIS,1980,6,1,6,47,36,,37.468,-118.853,8,3.7,,4.7,ML,BRK,,,,40,A,.,F,3
USHIS,1980,6,11,4,40,58.5,,37.542,-118.892,8,3.9,,4,Mw,ARC,4.7,ML,BRK,40,A,5,F,4
USHIS,1980,6,29,7,46,13.5,,38.005,-118.688,5,4.2,,5,ML,BRK,,,,40,A,6,F,3
USHIS,1980,7,27,18,52,21.4,,38.193,-83.891,6,5.1,4.7,5.04,Mw,HRR,5,Lg,SLM,490,A,7,F,4
USHIS,1980,8,1,16,38,55.9,,37.548,-118.893,8,4.7,5,5.4,ML,BRK,,,,40,A,5,F,3
USHIS,1980,8,1,16,48,54.6,,37.547,-118.883,13,4.2,,4.6,ML,BRK,,,,40,A,.,.,3
USHIS,1980,8,1,23,7,14.7,,59.617,-148.937,26,5.4,5.1,5.7,ML,PMR,,,,14,B,4,F,3
USHIS,1980,8,3,7,11,43,,51.999,-169.284,33,4.8,5.5,5.2,ML,PMR,,,,9,B,.,.,3
USHIS,1980,8,3,14,43,4.2,,42.498,-124.56,15,4.5,,4.6,mb,ISC,,,,31,D,.,.,3
USHIS,1980,9,4,13,39,9.4,,38.083,-118.57,1,4,,4.6,ML,BRK,,,,40,B,5,F,3
USHIS,1980,9,4,21,3,34.1,,38.113,-118.56,10,4.9,,4.9,ML,BRK,,,,40,B,3,F,3
USHIS,1980,9,6,7,27,52.3,,38.078,-118.572,7,4.1,,4.6,ML,BRK,,,,40,B,.,F,3
USHIS,1980,9,7,1,30,42.8,,38.083,-118.575,7,4.4,,5.1,ML,BRK,,,,40,B,.,F,3
USHIS,1980,9,7,4,36,38.2,,38.083,-118.6,10,4.9,5,5.5,ML,BRK,,,,40,B,5,F,3
USHIS,1980,9,7,6,48,10.6,,38.093,-118.57,5,,,4.7,ML,BRK,,,,40,B,.,F,3
USHIS,1980,9,7,6,48,30.6,,38.093,-118.57,5,4.7,4.4,5.3,ML,BRK,,,,40,B,.,F,3
USHIS,1980,9,8,4,26,19.8,,38.045,-118.6,8,,,4.6,ML,BRK,,,,40,B,4,F,3
USHIS,1980,9,16,4,24,41.1,,38.047,-118.567,7,4.2,,4.7,ML,BRK,,,,40,B,4,F,3
USHIS,1980,9,24,8,8,38.6,,36.243,-120.165,8,4.8,,4.5,ML,BRK,,,,39,A,5,F,3
USHIS,1980,10,31,12,55,36.6,,32.66,-115.579,3,4.2,,4.6,ML,PAS,,,,45,B,6,F,3
USHIS,1980,11,8,10,27,34,,41.117,-124.253,19,6.2,7.2,7.25,Mw,ED,6.9,ML,BRK,35,B,7,F,4
USHIS,1980,11,8,10,47,32.9,,40.357,-125.205,15,4.8,,4.8,ML,BRK,,,,34,C,.,.,3
USHIS,1980,11,8,10,51,18.4,,40.269,-125.441,15,4.7,,4.8,ML,BRK,,,,34,C,.,.,3
USHIS,1980,11,8,11,20,38.7,,40.247,-124.742,15,5,,4.7,ML,BRK,,,,35,C,.,.,3
