source,year,month,day,hour,minute,second,epicenter constraint,latitude,longitude,depth,mb,Ms,mag_1,mag_type_1,mag_source_1,mag_2,mag_type_2,mag_source_2,FE  region,precision,MMI,felt,non-tectonic flag
SRA,1949,8,2,11,46,41,Z,36,-114.8, , , , , , , , , ,41,F,3,null,null
SRA,1949,8,8,11,12,13,Z,36,-114.8, , , , , , , , , ,41,F,3,null,null
SRA,1949,8,11,9,22,26,Z,36,-114.8, , , , , , , , , ,41,F,3,null,null
SRA,1949,8,11,16,32,0,Z,38.6,-90.3, , , , , , , , , ,485,F,3,null,null
SRA,1949,8,12,2,5,0,Z,44.6,-110.4, , , , , , , , , ,459,G,3,null,null
SRA,1949,8,13,21,45,0,Z,36.1,-89.7, , , , , , , , , ,486,F,3,null,null
SRA,1949,8,17,2,55,54,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1949,8,17,21,41,44,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1949,8,22,4,50,0,Z,47.2,-114.9, , , , , , , , , ,456,G,4,null,null
SRA,1949,8,22,5,44,59,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1949,8,22,6,10,50,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1949,8,26,0,0,0,Z,38.6,-90.7, , , , , , , , , ,485,F,3,null,null
SRA,1949,9,2,5,48,10,Z,43.8,-71.3, , , , , , , , , ,474,G,3,null,null
SRA,1949,9,3,7,38,36, ,42.11,-110.38,5, , , , , , , , ,460,D,0,null,null
SRA,1949,9,10,4,42,0,Z,46.6,-112, , , , , , , , , ,456,F,4,null,null
SRA,1949,9,16,21,30,0,Z,36.7,-83, , , , , , , , , ,506,G,3,null,null
SRA,1949,9,17,9,30,0,Z,36.7,-83, , , , , , , , , ,506,G,4,null,null
SRA,1949,10,3,21,0,0,Z,42.7,-111.5, , , , , , , , , ,457,F,3,null,null
SRA,1949,10,5,2,33,47, ,44.843,-70.585,20, , ,4.19,Mw,ST,4.4,Lg,ST,475,C,5,null,null
SRA,1949,10,8,5,34,31,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1949,10,8,6,47,13,Z,36,-114.8, , , , , , , , , ,41,F,3,null,null
SRA,1949,10,8,7,28,46,Z,36,-114.8, , , , , , , , , ,41,F,3,null,null
SRA,1949,10,16,23,33,44, ,40.4,-74.8, , , , , , , , , ,494,C,0,null,null
SRA,1949,10,24,6,0,0,Z,47.7,-114.2, , , , , , , , , ,456,F,0,F,null
SRA,1949,10,24,6,43,34, ,47.7,-114.2, , , , , , , , , ,456,D,4,null,null
SRA,1949,11,2,2,29,38, ,37,-113.5, , , , , , ,4.7,UK,PAS,478,D,6,null,null
SRA,1949,11,18,19,11,0,Z,40.7,-112, , , , , , , , , ,478,G,4,null,null
SRA,1949,11,18,23,32,0,Z,46.6,-112, , , , , , , , , ,456,F,3,null,null
SRA,1949,11,19,18,45,0,Z,41.1,-112, , , , , , , , , ,478,G,4,null,null
SRA,1949,12,12,1,13,6,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1949,12,14,3,15,0,Z,43.2,-99.5, , , , , , , , , ,462,G,3,null,null
SRA,1950,1,2,19,53,4, ,41.5,-112, , , , , , ,4.3,ML,REN,478,D,4,null,null
SRA,1950,1,13,15,36,34,Z,36,-114.8, , , , , , , , , ,41,F,3,null,null
SRA,1950,1,17,0,51,0,Z,35.7,-109.5, , , , , , , , , ,495,F,6,null,null
SRA,1950,1,18,1,55,51, ,40.5,-110.5, , , , , , ,5.3,UK,PAS,478,D,5,null,null
SRA,1950,1,24,4,20,0,Z,43.8,-108.6, , , , , , , , , ,460,G,4,null,null
SRA,1950,2,6,18,33,43,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1950,2,8,10,37,6,Z,37.7,-92.7, , , , , , ,4.2,FA,BAR,483,F,5,null,null
SRA,1950,2,11,2,10,0,Z,47.2,-114.9, , , , , , , , , ,456,G,4,null,null
SRA,1950,2,15,10,5,0,Z,46.1,-95.2, , , , , , ,3.6,FA,BAR,464,G,5,null,null
SRA,1950,2,19,0,0,0,Z,40,-111.7, , , , , , , , , ,478,G,3,null,null
SRA,1950,2,20,14,58,23,Z,40,-111.7, , , , , , , , , ,478,G,4,null,null
SRA,1950,2,24,13,4,5,Z,43,-71.8, , , , , , , , , ,474,G,3,null,null
SRA,1950,2,25,13,37,37, ,40,-112, , , , , , , , , ,478,E,0,null,null
SRA,1950,3,20,13,23,0,Z,33.3,-97.8, , , , , , , , , ,500,G,4,null,null
SRA,1950,3,20,22,55,12, ,41.5,-75.8, , , , , , ,3.3,ML,EPB,473,D,0,null,?
SRA,1950,3,22,6,44,40,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1950,3,29,14,43,2, ,41,-73.6, , , , , , , , , ,472,C,4,null,null
SRA,1950,4,10,17,25,0,Z,44.7,-109.5, , , , , , , , , ,459,G,4,null,null
SRA,1950,4,20,0,0,0,Z,39.8,-84.2, , , , , , , , , ,471,G,4,null,N
SRA,1950,4,30,16,48,0,Z,46.6,-112, , , , , , , , , ,456,F,3,null,null
SRA,1950,5,1,15,30,0,Z,36.5,-89.9, , , , , , , , , ,486,G,2,null,null
SRA,1950,5,5,7,35,0,Z,38.2,-112.2, , , , , , , , , ,478,G,4,null,null
SRA,1950,5,7,8,36,26,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1950,5,8,19,40,0,Z,40,-112.1, , , , , , , , , ,478,G,2,null,null
SRA,1950,5,8,21,0,0,Z,40,-111.7, , , , , , , , , ,478,G,2,null,null
SRA,1950,5,8,22,35,0,Z,40,-111.7, , , , , , , , , ,478,G,5,null,null
SRA,1950,6,5,19,2,50,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1950,6,19,4,19,0,Z,35.8,-84, , , , , , ,4.2,FA,BAR,506,H,4,null,null
SRA,1950,6,27,19,20,0,Z,44.4,-110.8, , , , , , , , , ,459,G,4,null,null
SRA,1950,6,28,4,31,4, ,44.8,-110.5, , , , , , , , , ,459,D,6,null,null
SRA,1950,6,28,22,15,0,Z,44.5,-110.5, , , , , , , , , ,459,G,3,null,null
SRA,1950,6,28,22,20,0,Z,44.5,-110.5, , , , , , , , , ,459,G,3,null,null
SRA,1950,6,28,22,30,0,Z,44.5,-110.5, , , , , , , , , ,459,G,3,null,null
SRA,1950,6,29,4,15,0,Z,44.5,-110.5, , , , , , , , , ,459,G,3,null,null
SRA,1950,6,29,5,0,0,Z,44.5,-110.5, , , , , , , , , ,459,G,3,null,null
SRA,1950,6,29,6,30,0,Z,44.5,-110.5, , , , , , , , , ,459,G,3,null,null
SRA,1950,6,29,13,15,0,Z,44.5,-110.5, , , , , , , , , ,459,G,4,null,null
SRA,1950,7,4,2,51,49,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1950,7,4,15,4,0,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1950,7,7,6,0,0,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1950,7,11,11,3,10,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1950,7,13,11,42,8,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1950,7,13,11,42,39,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1950,7,13,11,45,46,Z,36,-114.8, , , , , , , , , ,41,F,3,null,null
SRA,1950,7,14,14,39,59,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1950,7,14,20,26,54,Z,36,-114.8, , , , , , , , , ,41,F,3,null,null
SRA,1950,7,15,3,53,45,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1950,7,21,19,23,0,Z,41.7,-111.8, , , , , , , , , ,478,G,4,null,null
SRA,1950,7,25,3,14,50,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1950,8,17,20,45,0,Z,42.8,-108.7, , , , , , , , , ,460,G,4,null,null
SRA,1950,8,18,7,22,0,Z,46.6,-112, , , , , , , , , ,456,F,4,null,null
SRA,1950,8,20,1,44,55, ,47.25,-113.25, , , , , , , , , ,456,D,6,null,null
SRA,1950,8,23,16,48,16,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1950,8,23,16,48,17,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1950,9,17,5,48,0,Z,35.7,-90, , , , , , , , , ,502,G,3,null,null
SRA,1950,10,13,3,48,34,Z,36,-114.8, , , , , , , , , ,41,F,3,null,null
SRA,1950,10,18,9,30,0,Z,44.5,-116, , , , , , ,4.3,ML,EPB,33,F,5,null,null
SRA,1950,10,18,14,0,0,Z,44.5,-116, , , , , , , , , ,33,F,0,F,null
SRA,1950,10,18,17,30,0,Z,44.5,-116, , , , , , , , , ,33,F,0,F,null
SRA,1950,10,18,22,30,0,Z,44.5,-116, , , , , , , , , ,33,F,0,F,null
SRA,1950,10,26,23,51,39,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1950,10,31,20,28,18,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1950,11,26,7,45,0,Z,37.7,-78.3, , , , , , , , , ,492,G,5,null,null
SRA,1950,12,3,21,34,7,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1950,12,4,9,34,30,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1950,12,4,15,0,0,Z,45.2,-111.7, , , , , , , , , ,456,G,4,null,null
SRA,1950,12,4,15,20,0,Z,45.2,-111.7, , , , , , , , , ,456,G,3,null,null
SRA,1950,12,14,5,17,15,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1951,1,15,8,27,0,Z,46.6,-112, , , , , , , , , ,456,F,4,null,null
SRA,1951,1,20,0,0,0,Z,39.7,-111.8, , , , , , , , , ,478,G,3,null,null
SRA,1951,1,23,13,28,0,Z,39.7,-111.8, , , , , , , , , ,478,G,3,null,null
SRA,1951,1,23,13,33,0,Z,39.7,-111.8, , , , , , , , , ,478,G,4,null,null
SRA,1951,1,26,3,27,0,Z,41.5,-72.5, , , , , , , , , ,476,H,4,null,null
SRA,1951,1,28,14,45,0,Z,46.6,-112, , , , , , , , , ,456,F,2,null,null
SRA,1951,1,29,20,7,0,Z,46.6,-112, , , , , , , , , ,456,F,3,null,null
SRA,1951,2,5,13,30,58,Z,36,-114.8, , , , , , , , , ,41,F,3,null,null
SRA,1951,2,9,15,46,58,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1951,2,10,16,6,12,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1951,2,11,14,45,23,Z,36,-114.8, , , , , , , , , ,41,F,0,F,null
SRA,1951,2,11,15,48,16,Z,36,-114.8, , , , , , , , , ,41,F,0,F,null
SRA,1951,2,14,23,13,23,Z,36,-114.8, , , , , , , , , ,41,F,3,null,null
SRA,1951,2,14,23,14,21,Z,36,-114.8, , , , , , , , , ,41,F,3,null,null
SRA,1951,2,21,17,9,56, ,43,-110, , , , , , , , , ,460,D,3,null,null
SRA,1951,3,4,2,55,0,Z,32.9,-80, , , , , , , , , ,511,G,4,null,null
SRA,1951,3,5,23,0,0,Z,36.9,-112.5, , , , , , , , , ,42,G,4,null,null
SRA,1951,3,8,0,20,0,Z,32.9,-80, , , , , , , , , ,511,G,2,null,null
SRA,1951,3,9,7,0,0,Z,37.6,-77.6, , , , , , , , , ,492,G,5,null,null
SRA,1951,3,10,8,18,0,Z,32.9,-80, , , , , , , , , ,511,G,2,null,null
SRA,1951,3,31,3,50,37, ,42.2,-72.2, , , , , , , , , ,476,C,4,null,null
SRA,1951,4,12,6,20,10, ,32,-113, , , , , , ,4.5,ML,PAS,46,E,0,null,null
SRA,1951,4,23,20,57,0,Z,46.6,-112, , , , , , , , , ,456,F,4,null,null
SRA,1951,5,20,20,0,0,Z,46.6,-112, , , , , , , , , ,456,F,3,null,null
SRA,1951,6,4,0,0,0,Z,36,-84, , , , , , , , , ,506,F,3,null,N
SRA,1951,6,10,17,20,37, ,41.524,-71.529,5, , , , , ,3.9,FA,DG,476,C,5,null,null
SRA,1951,6,14,22,32,59,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1951,6,15,6,18,21,Z,36,-114.8, , , , , , , , , ,41,F,3,null,null
SRA,1951,6,15,15,43,28,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1951,6,17,7,59,31,Z,36,-114.8, , , , , , , , , ,41,F,3,null,null
SRA,1951,6,20,18,37,11, ,35.218,-103.035,1, , , , , ,4.4,FA,DG,496,C,5,null,null
SRA,1951,8,6,0,37,15,Z,46,-112.5, , , , , , , , , ,456,F,5,null,null
SRA,1951,8,12,0,26,0,Z,40.2,-111.7, , , , , , , , , ,478,G,5,null,null
SRA,1951,8,13,19,51,44,Z,36,-114.8, , , , , , , , , ,41,F,3,null,null
SRA,1951,8,13,23,9,23,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1951,8,18,1,17,12,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1951,8,23,12,4,7,Z,36,-114.8, , , , , , , , , ,41,F,3,null,null
SRA,1951,8,29,4,39,35,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1951,9,3,21,26,24, ,41.355,-73.859,18, , ,3.4,Mw,ST,3.8,Lg,ST,472,D,5,null,null
SRA,1951,9,11,15,19,20,Z,48.4,-114, , , , , , , , , ,456,F,4,null,null
SRA,1951,9,20,2,38,43,Z,38.7,-89.9, , , , , , ,3.6,FA,BAR,488,G,4,null,null
SRA,1951,9,21,17,23,0,Z,41.3,-70.1, , , , , , , , , ,476,H,4,null,null
SRA,1951,9,22,8,50,4,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1951,9,24,0,45,17,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1951,10,4,9,27,45,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1951,10,19,16,57,22,Z,36,-114.8, , , , , , , , , ,41,F,0,F,null
SRA,1951,10,24,17,27,19,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1951,10,28,12,58,0,Z,44.3,-70.5, , , , , , , , , ,475,G,3,null,null
SRA,1951,11,6,17,54,45, ,44.916,-73.548,31, , , , , ,4.1,FA,DG,472,B,4,null,null
SRA,1951,11,11,11,0,0,Z,48.5,-114.3, , , , , , , , , ,456,G,4,null,null
SRA,1951,11,14,12,14,0,Z,46.6,-112, , , , , , , , , ,456,F,4,null,null
SRA,1951,11,23,6,45,36,Z,40.6,-75.5, , , , , , , , , ,473,G,5,null,null
SRA,1951,12,3,7,2,0,Z,41.6,-81.4, , , , , , ,3.2,FA,BAR,471,G,4,null,null
SRA,1951,12,7,21,0,0,Z,41.6,-81.4, , , , , , , , , ,471,G,2,null,null
SRA,1951,12,8,4,37,0,Z,41.7,-73.9, , , , , , , , , ,472,G,3,null,null
SRA,1951,12,9,7,8,0,Z,46.6,-112, , , , , , , , , ,456,F,5,null,null
SRA,1951,12,12,3,52,0,Z,46.6,-112, , , , , , , , , ,456,F,3,null,null
SRA,1951,12,18,2,2,0,Z,35.6,-90.3, , , , , , , , , ,502,G,3,null,null
SRA,1951,12,18,8,0,0,Z,35.6,-90.3, , , , , , , , , ,502,G,3,null,null
SRA,1951,12,21,20,0,0,Z,41.6,-81.4, , , , , , , , , ,471,G,2,null,null
SRA,1951,12,30,7,55,0,Z,32.9,-80, , , , , , , , , ,511,G,4,null,null
SRA,1952,1,4,2,34,0,Z,46.6,-112, , , , , , , , , ,456,F,4,null,null
SRA,1952,1,4,4,0,0,Z,47.8,-114.6, , , , , , , , , ,456,F,4,null,null
SRA,1952,1,7,22,21,5,Z,40.2,-88.5, , , , , , , , , ,467,G,3,null,null
SRA,1952,1,14,0,7,30,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,1,30,4,0,0,Z,44.5,-73.2, , , , , , , , , ,472,F,6,null,null
SRA,1952,1,30,8,0,0,Z,44.5,-73.2, , , , , , , , , ,472,G,2,null,null
SRA,1952,1,30,11,30,0,Z,44.5,-73.2, , , , , , , , , ,472,G,2,null,null
SRA,1952,2,3,2,25,16,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,2,6,15,12,0,Z,33.5,-86.9, , , , , , , , , ,507,H,4,null,null
SRA,1952,2,8,8,59,5, ,36,-114.7,16, , , , , ,3.4,ML,PAS,41,C,5,null,null
SRA,1952,2,9,19,50,16,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,2,12,20,37,7,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1952,2,12,21,50,0,Z,46.6,-112, , , , , , , , , ,456,F,2,null,null
SRA,1952,2,13,14,46,22,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,2,13,21,0,11,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1952,2,14,7,23,11,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,2,14,7,52,9,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,2,14,8,14,30,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,2,14,22,19,11,Z,36,-114.8, , , , , , , , , ,41,F,3,null,null
SRA,1952,2,15,5,1,34,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1952,2,15,19,4,9,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,2,18,20,56,7, ,46.3,-69.4, , , , , , ,3.3,ML,EPB,475,B,0,null,null
SRA,1952,2,20,13,24,37,Z,36,-114.8, , , , , , , , , ,41,F,3,null,null
SRA,1952,2,20,13,41,11, ,36,-114.7,16, , , , , ,3.6,ML,PAS,41,C,6,null,null
SRA,1952,2,20,14,36,41,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,2,20,22,34,39, ,36.4,-89.5, , , , , , ,4.2,FA,BAR,486,C,5,null,null
SRA,1952,2,21,11,46,34,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,2,21,14,20,10,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,2,21,17,58,9,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1952,2,27,4,28,0,Z,46.6,-112, , , , , , , , , ,456,F,4,null,null
SRA,1952,2,28,19,25,17,Z,36,-114.8, , , , , , , , , ,41,F,3,null,null
SRA,1952,3,4,17,0,0,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1952,3,12,14,14,59,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,3,17,1,30,0,Z,36.2,-89.6, , , , , , , , , ,486,G,4,null,null
SRA,1952,3,26,15,31,34,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,4,1,0,37,41, ,48,-113.8, , , , , , ,5.5,FA,MMT,456,D,7,null,null
SRA,1952,4,8,18,44,24,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1952,4,9,16,29,28, ,35.525,-97.85,10, , , , , ,5,FA,DG,499,B,7,null,null
SRA,1952,4,11,18,30,0,Z,35.4,-97.8, , , , , , , , , ,499,G,3,null,null
SRA,1952,4,11,20,30,0,Z,35.4,-97.8, , , , , , ,3.9,FA,BAR,499,G,4,null,null
SRA,1952,4,14,20,37,20,Z,47.2,-114.1, , , , , , , , , ,456,G,5,null,null
SRA,1952,4,15,14,20,0,Z,47.8,-115.5, , , , , , , , , ,456,G,4,null,null
SRA,1952,4,16,0,0,0,Z,35.4,-97.8, , , , , , , , , ,499,G,3,null,null
SRA,1952,4,16,5,58,0,Z,35.4,-97.8, , , , , , ,3.9,FA,BAR,499,G,3,null,null
SRA,1952,4,16,6,5,0,Z,35.4,-97.8, , , , , , ,3.9,FA,BAR,499,G,5,null,null
SRA,1952,4,16,14,30,0,Z,35.4,-97.8, , , , , , , , , ,499,G,3,null,null
SRA,1952,4,22,16,54,42, ,46.2,-111.4, , , , , , , , , ,456,D,6,null,null
SRA,1952,4,22,19,22,0,Z,46.3,-112.3, , , , , , , , , ,456,H,4,null,null
SRA,1952,4,25,0,0,0,Z,45,-109.9, , , , , , , , , ,456,H,3,null,null
SRA,1952,4,26,18,20,0,Z,46.6,-112, , , , , , , , , ,456,F,3,null,null
SRA,1952,4,29,16,55,0,Z,45.7,-110.2, , , , , , , , , ,456,H,3,null,null
SRA,1952,5,1,11,40,0,Z,35.4,-96.4, , , , , , , , , ,499,G,2,null,null
SRA,1952,5,2,1,55,0,Z,35.4,-96.4, , , , , , , , , ,499,G,2,null,null
SRA,1952,5,2,10,15,0,Z,37.2,-113.3, , , , , , , , , ,478,G,4,null,null
SRA,1952,5,2,10,30,0,Z,45.7,-110.2, , , , , , , , , ,456,H,4,null,null
SRA,1952,5,2,16,15,0,Z,37.2,-113.3, , , , , , , , , ,478,G,2,null,null
SRA,1952,5,22,4,20,0,Z,33,-105, , , , , , , , , ,496,G,4,null,null
SRA,1952,5,24,4,15,15, ,36.1,-114.7,16, , , , , ,4.9,ML,PAS,41,C,6,null,null
SRA,1952,5,24,4,48,12, ,36.1,-114.7,16, , , , , ,2.7,ML,PAS,41,C,4,null,null
SRA,1952,5,24,5,31,18,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1952,5,24,9,52,52, ,36.1,-114.7,16, , , , , ,3.8,ML,PAS,41,C,4,null,null
SRA,1952,5,24,15,35,13,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1952,5,24,16,51,11,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1952,5,24,21,55,9,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1952,5,25,13,6,30, ,36.1,-114.7,16, , , , , ,3.9,ML,PAS,41,C,4,null,null
SRA,1952,5,27,9,1,2,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,5,28,9,54,14,Z,36.6,-89.7, , , , , , ,3.6,FA,BAR,486,F,4,null,null
SRA,1952,5,30,3,15,0,Z,46.2,-111.4, , , , , , , , , ,456,F,5,null,null
SRA,1952,5,30,23,21,30,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1952,6,1,3,18,55,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,6,4,5,25,16,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1952,6,11,20,20,0,Z,36.3,-82.3, , , , , , , , , ,506,G,4,null,null
SRA,1952,6,12,10,51,22,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1952,6,13,1,48,5,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,6,13,5,2,23,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1952,6,15,15,23,31,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,6,20,1,2,6,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
SRA,1952,6,20,9,38,8, ,39.64,-82.023,9, , , , , ,4.1,FA,DG,471,B,6,null,null
SRA,1952,7,11,0,29,0,Z,46.6,-112, , , , , , , , , ,456,F,4,null,null
SRA,1952,7,12,11,22,6,Z,36,-114.8, , , , , , , , , ,41,F,3,null,null
SRA,1952,7,16,23,48,10, ,36.2,-89.6, , , , , , , , , ,486,C,6,null,null
SRA,1952,7,17,0,9,0,Z,36.2,-89.6, , , , , , , , , ,486,F,3,null,null
SRA,1952,7,17,0,30,0,Z,35.4,-97.8, , , , , , , , , ,499,G,3,null,null
SRA,1952,7,17,2,0,0,Z,35.4,-97.8, , , , , , , , , ,499,G,3,null,null
SRA,1952,7,19,13,38,0,Z,46.6,-112, , , , , , , , , ,456,F,3,null,null
SRA,1952,7,22,1,0,0,Z,40,-111.8, , , , , , , , , ,478,G,4,null,null
SRA,1952,7,23,19,28,0,Z,40.7,-111.8, , , , , , , , , ,478,G,4,null,null
SRA,1952,8,4,3,42,0, ,36.5,-105, , , , , , , , , ,496,C,5,null,null
SRA,1952,8,14,19,41,14,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,8,14,21,40,0,Z,35.4,-97.8, , , , , , , , , ,499,G,4,null,null
SRA,1952,8,17,10,45,0,Z,35.8,-106.3, , , , , , , , , ,496,F,5,null,null
SRA,1952,8,22,3,5,0,Z,42.5,-105.3, , , , , , , , , ,460,G,4,null,null
SRA,1952,8,24,3,2,5,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,8,25,0,7,0,Z,43,-74.5, , , , , , , , , ,472,F,5,null,null
SRA,1952,8,29,3,0,0,Z,41.9,-106.2, , , , , , , , , ,460,G,4,null,null
SRA,1952,9,2,11,45,0,Z,46.9,-112.9, , , , , , , , , ,456,H,3,null,null
SRA,1952,9,2,21,0,0,Z,42.5,-105.3, , , , , , , , , ,460,G,0,F,null
SRA,1952,9,9,9,30,0,Z,48.7,-116.3, , , , , , , , , ,33,F,4,null,null
SRA,1952,9,9,9,45,0,Z,48.7,-116.3, , , , , , , , , ,33,F,4,null,null
SRA,1952,9,11,3,15,0,Z,38.1,-78.5, , , , , , , , , ,492,G,4,null,null
SRA,1952,9,11,3,35,0,Z,38.1,-78.5, , , , , , , , , ,492,G,3,null,null
SRA,1952,9,13,17,45,0,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,9,27,12,32,0,Z,32.9,-80, , , , , , , , , ,511,G,3,null,null
SRA,1952,9,28,20,0,0,Z,40.4,-111.9, , , , , , , , , ,478,G,5,null,null
SRA,1952,9,28,20,30,0,Z,40.4,-111.9, , , , , , , , , ,478,G,0,F,null
SRA,1952,9,29,9,30,0,Z,40.4,-111.9, , , , , , , , , ,478,G,0,F,null
SRA,1952,9,30,9,0,0,Z,36,-114.8, , , , , , , , , ,41,F,3,null,null
SRA,1952,10,1,1,37,38,Z,36,-114.8, , , , , , , , , ,41,F,0,F,null
SRA,1952,10,1,5,24,27,Z,36,-114.8, , , , , , , , , ,41,F,0,F,null
SRA,1952,10,3,4,12,0,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,10,3,8,8,0,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,10,7,9,20,0,Z,37,-106, , , , , , , , , ,479,G,5,null,null
SRA,1952,10,8,4,15,0,Z,35.1,-96.5, , , , , , , , , ,499,G,4,null,null
SRA,1952,10,8,21,40,0,Z,41.7,-74, , , , , , , , , ,472,F,5,null,null
SRA,1952,10,16,21,19,3,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,10,17,4,16,18,Z,36,-89.4, , , , , , ,3.4,FA,BAR,486,G,4,null,null
SRA,1952,10,17,4,30,0,Z,36,-89.4, , , , , , , , , ,486,G,3,null,null
SRA,1952,10,17,4,35,0,Z,36,-89.4, , , , , , , , , ,486,G,3,null,null
SRA,1952,10,17,4,46,3,Z,36,-89.4, , , , , , , , , ,486,F,3,null,null
SRA,1952,10,17,15,48,0,Z,30.1,-93.8, , , , , , , , , ,504,F,4,null,null
SRA,1952,10,18,0,44,54,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,10,18,6,45,43,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,10,18,17,29,36,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,10,18,19,55,10,Z,36,-114.8, , , , , , , , , ,41,F,4,null,null
SRA,1952,10,18,20,8,47,Z,36,-114.8, , , , , , , , , ,41,F,2,null,null
